State,Rank,CMS Certification Number (CCN)*,Provider Name,Address,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,HHCAHPS Survey Summary Star Rating,Star Rating for health team gave care in a professional way,Percent of patients who reported that their home health team gave care in a professional way,Star Rating for health team communicated well with them,Percent of patients who reported that their home health team communicated well with them,"Star Rating team discussed medicines, pain, and home safety","Percent of patients who reported that their home health team discussed medicines, pain, and home safety with them",Star Rating for how patients rated overall care from agency,Percent of patients who gave their home health agency a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Percent of patients who reported YES, they would definitely recommend the home health agency to friends and family",Number of completed Surveys,Rank,Score,Offers,Total Score,Color Rating,Latitude,Longitude
IN,5291,157187,ANEW HOME CARE,"210 PROFESSIONAL CT, LAFAYETTE IN 47905",8662826090,Local,50,50,50,0,0,50,32010,3,3,86,3,81,1,68,3,80,75,104,5291,650,200,850,Bottom,40.3955736,-86.8483461
NC,5292,347233,INTERIM HEALTHCARE OF THE TRIA,"785 HWY 70 SW, HICKORY NC 28602",7043242121,Local,50,50,50,50,50,50,36865,2,2,79,2,81,1,72,2,74,64,48,5292,550,300,850,Bottom,35.7212131,-81.3525347
AZ,5293,37261,CARE PARTNERS HEALTH SERVICES INC,"14122 WEST MCDOWELL ROAD, SUITE 203, GOODYEAR AZ 85395",6235359607,Local,50,50,50,50,50,50,39849,2,2,81,2,78,1,69,2,75,66,69,5293,549,300,849,Bottom,33.4647172,-112.362882
CA,5294,59054,CARELINK HOME HEALTH INC,"187 E WILBUR RD STE 16, THOUSAND OAKS CA 91360",8052301211,Local,50,50,50,50,50,50,39989,2,3,87,1,75,2,78,1,73,56,46,5294,549,300,849,Bottom,34.1868863,-118.8721051
MN,5295,247104,INTERIM HEALTHCARE OF THE TWIN CITIES,"2680 ARTHUR STREET, ROSEVILLE MN 55113",6519173634,Official Health Agency,50,50,50,50,50,50,29782,2,2,82,2,79,1,66,2,75,67,476,5295,549,300,849,Bottom,45.022145,-93.1798469
OR,5296,387087,COASTAL HOME HEALTH & HOSPICE,"306 WHARF STREET, BROOKINGS OR 97415",5414690405,Local,50,50,0,50,50,50,31226,2,2,83,2,80,2,78,2,79,79,86,5296,599,250,849,Bottom,42.0510662,-124.2825413
CA,5297,59509,AMORE HOME HEALTH,"960 JACKLIN ROAD, MILPITAS CA 95035",4086492370,Local,50,50,50,50,50,50,41484,2,2,85,2,79,1,68,2,75,61,67,5297,548,300,848,Bottom,37.446193,-121.8932919
CA,5298,59511,ADVANTAGE HEALTH SYSTEMS,"151 KALMUS DRIVE, SUITE D-101, COSTA MESA CA 92626",7145575506,Local,50,50,50,50,50,50,41390,2,2,78,2,77,3,81,1,62,50,62,5298,548,300,848,Bottom,33.672043,-117.8816558
CA,5299,59583,"ALLIANCE HOME HEALTH CARE SERVICES, INC.","315 ARDEN AVE SUITE 30, GLENDALE CA 91203",8182414444,Local,50,50,50,50,50,50,41724,2,2,80,1,74,2,74,2,71,69,125,5299,548,300,848,Bottom,34.1588239,-118.2589207
FL,5300,107399,MED-CARE HOME HEALTH SERVICES INC.,"100 NW 82ND AVE STE 302, PLANTATION FL 33324",9547331997,Local,50,50,50,50,50,50,34858,2,2,81,2,78,1,69,2,74,66,310,5300,548,300,848,Bottom,26.1224404,-80.2578403
MA,5301,227576,"BAYADA HOME HEALTH CARE, INC","127 CAMBRIDGE STREET, SUTIE #2B, BURLINGTON MA 1803",6174721333,Local,50,50,50,50,50,50,41513,2,3,82,2,74,1,66,2,74,52,56,5301,548,300,848,Bottom,42.5018783,-71.195583
MN,5302,248105,BROOKDALE HOME HEALTH MINNESOTA,"3300 EDINBOROUGH WAY SUITE 470, EDINA MN 55435",9529331362,Local,50,50,50,50,50,50,39632,2,2,82,2,81,1,65,2,75,65,122,5302,548,300,848,Bottom,44.8625865,-93.3220129
VA,5303,497584,MEDI HOME HEALTH AND  HOSPICE,"336 NORTH WASHINGTON AVENUE, PULASKI VA 24301",5403825637,Local,50,50,50,50,50,50,37924,2,2,83,2,76,1,70,2,75,64,45,5303,548,300,848,Bottom,37.0495752,-80.779759
CA,5304,58370,CARE DIMENSIONS LLC,"3401 W SUNFLOWER SUITE 100, SANTA ANA CA 92704",7146198766,Local,50,50,50,50,50,50,39141,2,2,82,2,79,1,71,2,73,62,418,5304,547,300,847,Bottom,33.695726,-117.9146678
FL,5305,107530,JOHN KNOX VILLAGE OF CENTRAL FLORIDA INC,"101 NORTHLAKE DRIVE, ORANGE CITY FL 32763",3868510093,Local,50,50,50,50,50,50,35201,2,2,83,1,71,2,73,2,73,67,58,5305,547,300,847,Bottom,28.94399,-81.283717
MD,5306,217047,REVIVAL HOMECARE AGENCY,"1101 MERCANTILE LANE, SUITE 292, UPPER MARLBORO MD 20774",7032259477,Local,50,50,50,50,50,50,29403,2,2,82,2,78,1,68,2,74,65,248,5306,547,300,847,Bottom,38.9052766,-76.8368688
UT,5307,467334,BRIGHTON HOME HEALTH,"1106 EAST 6600 SOUTH, SUITE 100, MURRAY UT 84121",8019305266,Local,50,50,50,50,50,50,41116,2,2,83,2,75,1,72,2,69,68,51,5307,547,300,847,Bottom,40.631245,-111.85994
CA,5308,58466,"ADVENT HEALTHCARE SERVICES, INC","3333 S BREA CANYON RD, STE 123, DIAMOND BAR CA 91765",9098392511,Local,50,50,50,50,50,50,39492,2,1,70,2,79,2,76,2,79,62,52,5308,546,300,846,Bottom,33.9672085,-117.848726
FL,5309,108195,DOCTORS CHOICE HOME CARE,"5979 VINELAND RD STE 315, ORLANDO FL 32819",4072962610,Local,50,50,50,50,50,50,38596,2,2,83,2,79,1,71,2,72,61,135,5309,546,300,846,Bottom,28.4835614,-81.4619921
FL,5310,683176,"CROWN HOME HEALTH CARE, INC","3900 LAKE CENTER DR STE A4, MOUNT DORA FL 32757",3525612376,Local,50,50,50,50,50,50,42079,2,2,82,1,76,2,79,2,70,59,78,5310,546,300,846,Bottom,28.8118481,-81.6838592
MO,5311,267597,PHOENIX HOME CARE,"500 BROADWAY STREET, JEFFERSON CITY MO 65101",5736353900,Local,50,50,50,50,50,50,38604,2,2,80,2,78,2,79,1,69,60,149,5311,546,300,846,Bottom,38.5768665,-92.1777417
NV,5312,297123,"ALOHA HOME HEALTH, LLC","3160 S VALLEY VIEW BLVD SUITE 205, LAS VEGAS NV 89102",7028807771,Official Health Agency,50,50,50,50,50,50,38631,2,1,78,1,76,2,80,2,75,77,71,5312,546,300,846,Bottom,36.1323626,-115.1895875
NY,5313,337418,LIVING RESOURCES CHHA,"300 WASHINGTON AVENUE EXTENSION, ALBANY NY 12203",5188678800,Local,50,50,50,50,50,50,36628,2,2,80,2,77,1,72,2,74,63,147,5313,546,300,846,Bottom,42.708823,-73.866473
IL,5314,147811,HRS HOME HEALTH,"1806 S HIGHLAND AVE, STE 225, LOMBARD IL 60148",3126043740,Local,50,50,50,50,50,50,38512,2,2,80,2,78,1,71,2,71,65,484,5314,545,300,845,Bottom,41.8496169,-88.0126119
IN,5315,157681,SIGNAL HEALTH GROUP LLC-S,"625 S TILLOTSON AVE, MUNCIE IN 47304",8002606145,Local,50,50,50,50,0,50,42093,2,2,82,2,79,2,73,3,81,60,76,5315,595,250,845,Bottom,40.1887345,-85.4193762
NY,5316,337243,GIRLING HEALTH CARE OF NEW YORK,"118-A BATTERY AVENUE, BROOKLYN NY 11209",7187487447,Local,50,50,50,50,50,50,32149,2,2,79,2,80,2,73,1,72,61,523,5316,545,300,845,Bottom,40.6165875,-74.0243397
OH,5317,368166,"RICHARD HEALTH SYSTEMS, LLC","5237 RENWYCK DRIVE, TOLEDO OH 43615",4195342371,Local,50,50,50,50,50,50,39086,2,1,76,1,69,5,88,1,69,43,40,5317,545,300,845,Bottom,41.6362186,-83.6661989
MN,5318,247019,BETHESDA HOME HEALTH,"901 WILLMAR AVENUE SE,  SUITE 2, WILLMAR MN 56201",3202358364,Local,50,50,50,50,0,50,34375,2,2,79,4,84,1,69,2,71,71,42,5318,594,250,844,Bottom,45.1104128,-95.03252
TX,5319,453177,PROVISTA  HEALTHCARE,"4849 GREENVILLE AVE STE 1124, DALLAS TX 75206",2149650431,Local,50,50,50,50,50,50,38329,2,2,83,2,83,1,70,2,70,58,71,5319,544,300,844,Bottom,32.8466443,-96.7720207
VA,5320,497649,GOODHEART HOME HEALTHCARE SERVICES,"5411A BACKLICK RD, SPRINGFIELD VA 22151",7032564920,Local,50,50,50,50,50,50,40028,2,2,80,2,80,1,63,2,76,65,45,5320,544,300,844,Bottom,38.8037759,-77.1831816
CA,5321,58014,CLORAN HOME HEALTH SERVICES,"11428 E ARTESIA BLVD SUITE 3, ARTESIA CA 90701",5628607770,Local,50,50,50,50,50,50,35622,2,2,83,2,79,1,70,2,68,62,44,5321,542,300,842,Bottom,33.8725361,-118.0900009
MA,5322,227520,"RELIEF HOME HEALTH SERVICES, INC","35 WINTER STREET  SUITE 301, HYANNIS MA 2601",8888175656,Visiting Nurse Association,50,50,50,50,0,50,40304,2,2,77,2,75,3,83,2,71,66,80,5322,592,250,842,Bottom,41.6527855,-70.2864532
VA,5323,497669,VIRGINIA HEALTHCARE SERVICES OF FREDERICKSBURG,"77B WEST LEE STREET, WARRENTON VA 20186",5404798333,Local,50,50,50,50,50,50,40617,2,2,83,2,77,1,68,2,71,63,56,5323,542,300,842,Bottom,38.713519,-77.79815
FL,5324,107245,INTERIM HEALTHCARE OF GREATER ORLANDO,"1890 STATE ROAD 436 STE 355, WINTER PARK FL 32792",4077405284,Official Health Agency,50,50,50,50,50,50,31974,2,2,81,2,76,1,67,2,71,66,79,5324,541,300,841,Bottom,28.6155364,-81.3099408
FL,5325,687023,UTOPIA HOME CARE,"4012 SAWYER RD STE 106, SARASOTA FL 34233",9413434416,Local,50,50,50,50,50,50,42227,2,2,81,2,77,1,67,2,71,65,183,5325,541,300,841,Bottom,27.2967644,-82.4903306
IN,5326,157562,PRIORITY REHAB HOME HEALTH LLC,"11576 WEST US HIGHWAY 30 STE E, WANATAH IN 46390",2197331001,Local,50,50,50,50,0,50,38422,2,3,83,2,78,1,71,3,77,62,78,5326,591,250,841,Bottom,41.4346313,-86.9243394
MN,5327,248076,EVERYTIME HOME CARE,"2257 LOUISIANA AVENUE SOUTH, SAINT LOUIS PARK MN 55426",9528480935,Local,50,50,50,50,0,50,37364,2,2,81,2,79,2,80,2,79,72,50,5327,591,250,841,Bottom,44.9605669,-93.3705139
TX,5328,679313,BROOKDALE HOME HEALTH HOUSTON,"12606 WEST HOUSTON CENTER BLVD STE#300, HOUSTON TX 77082",7136230291,Local,50,50,50,50,50,50,37838,2,2,80,1,73,2,76,2,70,62,328,5328,541,300,841,Bottom,29.7277352,-95.5933306
AZ,5329,37421,"UNIVERSAL HOME HEALTH, INC.","40 WEST BASELINE ROAD #103, TEMPE AZ 85283",4806217388,Local,50,50,50,50,50,50,41411,2,2,81,2,78,1,70,2,69,62,256,5329,540,300,840,Bottom,33.3786131,-111.9409504
CA,5330,557727,HEALTH VIEW HOME HEALTH,"17785 CENTER COURT DRIVE, SUITE 325, CERRITOS CA 90703",5624680136,Local,50,50,50,50,50,50,35347,2,2,80,2,76,1,68,2,75,61,343,5330,540,300,840,Bottom,33.8686153,-118.0616487
FL,5331,109144,AGRAMONTE HOME CARE CORP,"10691 SW 88TH ST STE 311, MIAMI FL 33176",3052744014,Local,50,50,50,50,50,50,39828,2,2,81,2,76,1,70,2,68,65,60,5331,540,300,840,Bottom,25.6871089,-80.3656901
CA,5332,57021,VNA OF ORANGE COUNTY LLC,"17682 MITCHELL N SUITE 100, IRVINE CA 92614",9492634700,Local,50,50,50,50,50,50,24289,2,2,80,2,76,1,71,2,73,59,164,5332,539,300,839,Bottom,33.692822,-117.8588218
FL,5333,683137,VISITING NURSE SERVICES OF CENTRAL FLORIDA LLC,"1326 W NORTH BOULEVARD STE 12, LEESBURG FL 34748",3523150459,Local,50,50,50,50,50,50,41730,2,2,80,2,79,1,68,2,71,61,142,5333,539,300,839,Bottom,#VALUE!,#VALUE!
IL,5334,148166,"HOME LIFE HEALTHCARE, CORP","1020 WEST GOLF ROAD, HOFFMAN ESTATES IL 60169",8474131611,Local,50,50,50,50,50,50,40324,2,2,83,1,70,2,73,2,73,60,46,5334,539,300,839,Bottom,42.0488585,-88.1061271
MN,5335,248054,PROFESSIONAL RESOURCE NETWORK HHC,"9531 WEST 78TH STREET  STE 2, EDEN PRAIRIE MN 55344",9528588807,Local,50,50,50,50,0,50,35468,2,2,83,4,83,1,70,2,70,63,55,5335,589,250,839,Bottom,44.8572926,-93.4006754
MO,5336,267581,INTEGRITY HOME CARE + HOSPICE,"3751 NE RALPH POWELL RD, LEES SUMMIT MO 64064",8162543131,Local,50,50,50,50,50,0,37840,2,2,81,2,78,2,80,2,78,72,166,5336,589,250,839,Bottom,38.9799431,-94.3572356
TX,5337,679473,US HOME HEALTH CARE INC,"117 W BEDFORD EULESS ROAD, HURST TX 76053",8172680041,Local,50,50,50,50,50,50,38111,2,3,88,2,80,1,72,1,67,52,42,5337,539,300,839,Bottom,32.833776,-97.169122
VA,5338,497687,PINNACLE SENIOR CARE,"7447 CENTRAL BUSINESS PARK DRIVE SUITE 106, NORFOLK VA 23513",7576440150,Local,50,50,50,50,50,50,41130,2,2,79,2,72,2,75,1,74,59,58,5338,539,300,839,Bottom,36.911488,-76.249641
AZ,5339,37438,"SACRED HEART HOME HEALTHCARE, LLC","2737 EAST GREENWAY ROAD, SUITE 6, PHOENIX AZ 85032",9135480169,Local,50,50,50,50,50,0,41912,2,2,83,2,78,2,75,2,78,74,101,5339,588,250,838,Bottom,33.6260576,-112.0223465
GA,5340,117127,SUNCREST HOME HEALTH,"2400 LAKE PARK DRIVE, SUITE 110, SMYRNA GA 30080",7704291455,Visiting Nurse Association,50,50,50,50,50,50,36433,2,2,77,2,79,2,76,1,66,60,87,5340,538,300,838,Bottom,33.8971307,-84.4834577
CA,5341,59052,"UNITED HOME HEALTH AGENCY, INC","4001 W ALAMEDA AVE, SUITE 202, BURBANK CA 91505",8187558777,Local,50,50,50,50,50,50,39934,2,1,75,2,76,3,84,1,64,58,42,5341,537,300,837,Bottom,34.1532345,-118.3437293
CA,5342,59476,ADVANTAGE HEALTH SYSTEMS,"4100 LATHAM STREET, STE D, RIVERSIDE CA 92501",9516860003,Local,50,50,50,50,50,50,41240,2,2,80,2,75,2,73,1,66,63,79,5342,537,300,837,Bottom,34.0009736,-117.3716848
FL,5343,109594,TRUST USA HOME HEALTH LLC,"8360 W OAKLAND PARK BLVD  STE 201, SUNRISE FL 33351",9543571900,Local,50,50,50,50,50,50,40478,2,1,78,1,75,2,74,2,76,74,82,5343,537,300,837,Bottom,26.1663973,-80.2609464
IL,5344,147841,MEDLIFE HOME HEALTH INC,"2720 S RIVER ROAD, SUITE 128, DES PLAINES IL 60018",8473245550,Local,50,50,50,50,50,50,38695,2,2,79,1,68,2,78,2,72,60,95,5344,537,300,837,Bottom,42.003281,-87.8664071
OH,5345,367711,BROOKDALE HOME HEALTH DAYTON,"2621 DRYDEN ROAD, SUITE 107, MORAINE OH 45439",9373209074,Local,50,50,50,50,50,50,35431,2,2,81,1,72,2,77,2,69,58,79,5345,537,300,837,Bottom,39.7143819,-84.2207576
CA,5346,58341,APEX HOME HEALTH CARE SERVICES,"520 N MAIN STREET STE 200, SANTA ANA CA 92701",7145270887,Local,50,50,50,50,50,50,38939,2,2,76,1,72,2,78,2,71,59,62,5346,536,300,836,Bottom,33.7495192,-117.8679099
FL,5347,108019,FUSION HEALTHCARE,"550 N REO ST STE 230, TAMPA FL 33609",8136365017,Local,50,50,50,50,50,0,38014,2,3,86,2,80,1,71,2,79,70,178,5347,586,250,836,Bottom,27.9501239,-82.5368615
MA,5348,227609,NAMASTE HOME CARE LLC,"360 MERRIMACK ST STE 154, LAWRENCE MA 1840",9782580343,Visiting Nurse Association,50,50,50,50,50,50,42116,2,2,83,1,73,2,77,2,69,54,42,5348,536,300,836,Bottom,42.7037461,-71.1429716
TX,5349,677875,A FRIENDLY HOME HEALTH CARE,"100 N CENTRAL EXPY STE 190 ROOM 112, RICHARDSON TX 75080",9722488282,Local,50,50,50,50,50,50,38797,2,2,81,1,72,2,79,2,64,60,57,5349,536,300,836,Bottom,32.9513112,-96.7332176
TX,5350,679744,CONTINUITY CARE HOME HEALTH AGENCY LLC,"1110 KINDWOOD DR STE 120, KINGWOOD TX 77339",2813482328,Local,50,50,50,50,0,50,39535,2,2,80,2,77,2,74,2,87,68,41,5350,586,250,836,Bottom,30.0490132,-95.2396785
VA,5351,497573,INTERIM HEALTHCARE - CHRISTIANSBURG,"100 ARBOR DRIVE SUITE 108, CHRISTIANSBURG VA 24073",5403812757,Local,50,50,50,50,50,50,37308,2,1,78,2,76,2,73,2,69,60,70,5351,536,300,836,Bottom,37.169249,-80.4194815
TX,5352,679434,ST FRANCIS HEALTH CARE SERVICES INC,"9888 BISSONNET SUITE #370, HOUSTON TX 77036",7132712200,Local,50,50,50,50,50,50,38037,2,2,80,2,76,1,68,2,73,58,43,5352,535,300,835,Bottom,29.6768792,-95.5501761
CA,5353,58392,CALIPSO HOME HEALTH CARE INC,"16909 PARTHENIA ST., STE. 205, NORTHRIDGE CA 91343",8183850030,Local,50,50,50,50,50,50,39227,2,2,79,2,79,1,63,2,69,64,139,5353,534,300,834,Bottom,34.2290311,-118.5007273
FL,5354,108476,FAMILY HOME HEALTH SERVICES,"2295 W EAU GALLIE BLVD STE C, MELBOURNE FL 32935",3217524495,Local,50,50,50,50,50,50,39373,2,2,82,1,72,1,71,2,76,73,96,5354,534,300,834,Bottom,28.1280644,-80.6580524
WI,5355,527308,AMEDISYS HOME HEALTH,"2120 SOUTH RIDGE ROAD, GREEN BAY WI 54304",9204971234,Local,50,50,50,50,50,50,40222,2,2,78,2,80,1,60,2,70,66,62,5355,534,300,834,Bottom,44.496937,-88.068766
AR,5356,47824,KINDRED AT HOME,"209 SOUTH MAIN STREET, HOPE AR 71801",8707779424,Local,50,50,0,0,0,50,24289,3,4,88,2,75,2,76,3,82,82,77,5356,683,150,833,Bottom,33.6676279,-93.5914928
CA,5357,59020,"BRIO HOME HEALTH SERVICES, INC","14712 PIPELINE AVENUE, #B, CHINO CA 91709",9096064415,Local,50,50,50,50,50,50,39792,2,2,77,2,77,2,74,1,64,61,83,5357,533,300,833,Bottom,33.9857448,-117.7165026
FL,5358,109485,"TIMELESS HOME CARE, INC.","1699 E OAKLAND PARK BLVD 120, OAKLAND PARK FL 33334",9543673816,Local,50,50,50,50,50,50,40162,2,2,82,1,76,1,67,2,77,71,42,5358,533,300,833,Bottom,26.1671928,-80.1271671
TN,5359,447428,BALLAD HEALTH HOMECARE,"1410 TUSCULUM BLVD, SUITE 1600, GREENEVILLE TN 37745",4237875030,Hospital Based Program,50,50,50,50,0,50,30893,2,2,83,2,83,2,79,2,73,65,92,5359,583,250,833,Bottom,36.1729081,-82.7907451
TX,5360,747047,AYUDA HOME HEALTH CARE SERVICES LLC,"1515 CESSNA SUITE 201, EL PASO TX 79925",9152319494,Local,50,50,50,50,50,50,39827,2,1,76,1,73,2,76,2,80,67,74,5360,532,300,832,Bottom,31.7913376,-106.3781603
CA,5361,57761,"ACCENTCARE UCLA HEALTH, LLC","9221 CORBIN AVE, STE 160, NORTHRIDGE CA 91324",8184809300,Local,50,50,50,50,50,50,31740,2,2,78,2,77,1,71,2,68,56,211,5361,530,300,830,Bottom,34.2375594,-118.5629277
IL,5362,147878,BROOKDALE HOME HEALTH,"1952 MCDOWELL RD, STE 207, NAPERVILLE IL 60563",6309225742,Local,50,50,50,50,50,50,38870,2,2,81,1,72,2,74,2,69,53,273,5362,529,300,829,Bottom,41.7958535,-88.2035943
MA,5363,227499,EXCEL HOME CARE SERVICES INC,"4 STONY HILL ROAD, WILBRAHAM MA 1095",4135832005,Visiting Nurse Association,50,50,50,50,50,50,39280,2,1,74,2,76,2,73,2,65,61,46,5363,529,300,829,Bottom,42.1552465,-72.4838548
NV,5364,297096,"DYNAMIC HOME HEALTH CARE, LLC","2865 S JONES, LAS VEGAS NV 89146",7023887070,Local,50,50,50,50,50,50,37188,2,2,84,1,78,1,67,2,73,67,229,5364,529,300,829,Bottom,36.1373017,-115.2256431
OH,5365,369119,SUMMIT ORTHOPAEDIC HOME CARE,"7359 EAST KEMPER ROAD, SUITE C, CINCINNATI OH 45249",5138983375,Official Health Agency,50,50,0,0,0,0,42219,3,4,90,5,88,1,71,3,84,76,316,5365,729,100,829,Bottom,39.2808049,-84.3590247
WA,5366,507084,"BROOKDALE HOME HEALTH, LLC","19009 33RD AVE W STE 330, LYNNWOOD WA 98036",2064177700,Local,50,50,50,50,50,50,29523,2,2,80,2,74,1,72,2,66,57,120,5366,529,300,829,Bottom,47.8261338,-122.2771083
CA,5367,59241,"PRIVILEGE HOME SERVICES, INC","11395 183RD STREET, CERRITOS CA 90703",5624680888,Local,50,50,50,50,50,50,40327,2,2,79,2,82,1,72,1,72,63,71,5367,528,300,828,Bottom,33.8658512,-118.0921776
TX,5368,747092,CALVARY HEALTH CARE INC,"2840 KELLER SPRINGS BUILDING 8, CARROLLTON TX 75006",2146781950,Local,50,50,50,50,50,50,39836,2,2,82,1,77,1,63,2,78,68,104,5368,528,300,828,Bottom,32.9697677,-96.8561658
CA,5369,58438,KINDNESS CARE HOME HEALTH,"1220 W HEMLOCK WAY SUITE 202, SANTA ANA CA 92707",9497779500,Local,50,50,50,50,50,50,39360,2,2,78,1,72,2,77,2,66,54,99,5369,527,300,827,Bottom,33.7095346,-117.8845559
MA,5370,227407,AVEANNA HEALTHCARE,"67 MILLBROOK STREET, SUITE 401, WORCESTER MA 1606",5086280850,Visiting Nurse Association,50,50,50,50,0,50,34624,2,2,80,2,78,2,79,2,74,66,200,5370,577,250,827,Bottom,42.2887011,-71.7999646
MD,5371,217134,P-B  HEALTH HOME CARE,"4701 MOUNT HOPE DRIVE, SUITE B, BALTIMORE MD 21215",4102351060,Local,50,50,50,50,50,50,34535,2,2,80,2,76,2,78,1,60,53,262,5371,527,300,827,Bottom,39.346612,-76.7061434
CA,5372,58304,"OSO HOME CARE, INC","17175 GILLETTE AVENUE, IRVINE CA 92614",9496607126,Local,50,50,50,50,50,0,38405,2,2,79,2,80,2,76,2,72,69,120,5372,576,250,826,Bottom,33.6969852,-117.849596
CA,5373,59067,"LIFELINK HEALTH PROVIDERS, INC","211 W FOOTHILL BLVD, SUITE A, GLENDORA CA 91741",6263879650,Local,50,50,50,50,50,50,39937,2,1,76,1,75,2,74,2,72,69,136,5373,526,300,826,Bottom,34.1362593,-117.8671545
CA,5374,59458,"SUNRISE HOME HEALTH CARE PROVIDER, INC","2211 SOUTH HACIENDA BLVD, #210, HACIENDA HEIGHTS CA 91745",6269798888,Local,50,50,50,50,50,50,41121,2,1,65,2,75,2,80,2,70,56,40,5374,526,300,826,Bottom,33.9945203,-117.9691067
NC,5375,347231,KINDRED AT HOME,"220 WINTERGREEN DRIVE, SUITE G & H, LUMBERTON NC 28358",9108029626,Official Health Agency,50,50,0,0,0,50,36563,3,3,84,3,82,3,82,2,78,70,141,5375,676,150,826,Bottom,34.6709047,-79.0023862
MN,5376,247087,PRESBYTERIAN HOMES HOME CARE,"2845 HAMLINE AVENUE NORTH, ROSEVILLE MN 55113",6516316203,Official Health Agency,50,50,50,50,0,50,28564,2,2,80,2,77,2,75,2,76,67,321,5376,575,250,825,Bottom,45.0264026,-93.1573358
MN,5377,248078,INTERNATIONAL QUALITY HOMECARE,"3261 19TH ST NORTHWEST, ROCHESTER MN 55901",5072528117,Official Health Agency,50,50,50,0,50,50,37410,2,2,81,2,80,3,84,1,70,60,82,5377,575,250,825,Bottom,44.0447256,-92.5123255
CA,5378,59387,ABC HOME HEALTH CARE LLC DBA BRIDGE HOME HEALTH,"6390 GREENWICH DRIVE, SUITE 225, SAN DIEGO CA 92122",6027903300,Local,50,50,50,50,50,50,41064,2,2,81,1,75,2,73,1,69,66,414,5378,524,300,824,Bottom,32.8548319,-117.1864619
IA,5379,167406,FREEDOM HOME HEALTH CARE INC,"2701 SE CONVENIENCE BOULEVARD, STE 10, ANKENY IA 50021",5152071501,Official Health Agency,50,50,50,50,0,50,39841,2,2,81,3,81,1,72,2,75,65,73,5379,574,250,824,Bottom,41.7018313,-93.5710675
NY,5380,337407,SELFHELP FAMILY HOME CARE,"520 EIGHTH AVENUE, NEW YORK NY 10018",2129715471,Visiting Nurse Association,50,50,50,50,50,0,34850,2,2,79,2,74,1,69,3,80,72,53,5380,574,250,824,Bottom,40.753615,-73.9920415
OH,5381,368376,"SUPREME TOUCH HOME HEALTH SERVICES, CORP","2547 WEST BROAD STREET, COLUMBUS OH 43204",6144882266,Local,50,50,50,50,50,50,40793,2,2,84,1,75,1,65,2,77,63,52,5381,524,300,824,Bottom,39.9549637,-83.0684221
FL,5382,107762,SOUTHEAST HOMECARE,"7719 NW 48 ST STES 230, 330 & 340, DORAL FL 33166",7865072400,Local,50,50,50,50,50,50,37726,2,2,84,1,77,1,59,2,74,69,237,5382,523,300,823,Bottom,25.8164564,-80.3245451
TX,5383,678236,ONE AT HOME TEXAS,"8233-A LEOPARD ST BLDG 2, CORPUS CHRISTI TX 78409",3612421109,Official Health Agency,50,50,50,50,50,50,35207,2,2,81,1,77,2,73,1,71,61,353,5383,523,300,823,Bottom,27.8151831,-97.5245762
CA,5384,59415,"DIRECT PROVIDER OF HEALTHCARE SERVICES, INC","9320 BASELINE ROAD SUITE B, RANCHO CUCAMONGA CA 91701",9094838311,Local,50,50,50,50,50,50,40996,2,2,85,1,70,1,58,2,81,68,40,5384,522,300,822,Bottom,34.121892,-117.6017671
MN,5385,248089,SUMMIT HOME HEALTH CARE INC,"800 BOONE AVENUE NORTH SUITE 175, GOLDEN VALLEY MN 55422",7634178888,Local,50,50,50,50,50,50,38546,2,2,85,1,75,1,62,2,75,64,122,5385,521,300,821,Bottom,44.987815,-93.3891
OH,5386,368255,BUCKEYE HEALTH AGENCY LLC,"2700 EAST DUBLIN GRANVILLE ROAD, SUITE 200, COLUMBUS OH 43229",6148992478,Local,50,50,50,50,0,50,39995,2,2,83,1,76,2,79,2,79,74,55,5386,571,250,821,Bottom,40.0847452,-82.9457025
FL,5387,108448,UTOPIA HOME CARE,"3491 GANDY BLVD STE 209, PINELLAS PARK FL 33781",7278213332,Local,50,50,50,50,0,50,39315,2,3,87,2,78,1,67,2,71,67,89,5387,570,250,820,Bottom,27.8426448,-82.6810957
CA,5388,58446,HOME HEALTH CARE DYNASTY,"4640 LANKERSHIM BLVD, STE 301, N HOLLYWOOD CA 91602",8185065553,Local,50,50,50,50,50,50,39531,2,2,81,2,78,1,63,1,72,65,68,5388,519,300,819,Bottom,34.1550993,-118.3681277
CA,5389,59007,THE DOCTOR'S CHOICE AGENCY,"6222 WILSHIRE BLVD, SUITE 515, LOS ANGELES CA 90048",8558570797,Local,50,50,50,50,50,50,39752,2,2,81,2,78,1,72,1,70,58,306,5389,519,300,819,Bottom,34.0629443,-118.3644146
PR,5390,407037,ADVANCED HOME CARE SERVICE WEST INC,"CARR 869 URB PALMAS INDUSTRIAL PARK CALLE 19  BO P, BO PALMAS PR 962",7877832245,Local,50,50,50,50,50,50,41942,2,2,83,1,75,1,58,2,78,65,260,5390,519,300,819,Bottom,18.4309177,-66.1678793
CA,5391,58077,"WESTERN HOME CARE, INC","6131 ORANGETHORPE AVENUE, SUITE 480, BUENA PARK CA 90620",7145221204,Local,50,50,50,50,50,50,37130,2,1,76,2,79,1,70,2,72,61,81,5391,518,300,818,Bottom,33.8595766,-118.0264766
